symbol,adjusted_score,created_at,current_price,decision,entry_price,exit_price,exit_reason,final_score,generated_at,gregorian_date,id,institutional_ratio,liquidity_pct,live_pe,negative_filters_count,nima_free_spread,outcome_correct,outcome_set_at,pe_ratio,percentile_score,pnl_pct,position_size,rank_in_industry,rank_in_market,raw_score,raw_scores,risk_ok,rule_50_30,score_farabourse,score_feedstock,score_fundamental,score_gov_support,score_growth,score_institutional,score_liquidity,score_macro,score_momentum,score_quality,score_sentiment,score_technical,score_total,score_valuation,score_value,shamsi_date,stop_loss_price,symbol,trade_date,volume_spike
غشهد3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غشهداب,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غشهداب3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غشوکو,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غصینو,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غصینو2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غصینو3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غفارس,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غفارس3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غلبنی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غمارگ,0.0,2026-08-09 18:36:44.149365,1363.0,رد_نمره,,,,5.7,2026-08-09 15:06:44.146146,2026-08-09,288,0.0,70576111869.0,2.8,0,6.523,,,0.44,82.0,,105263,11,93,5.65,"{""atr_14"": 35.0, ""symbol"": ""غمارگ"", ""live_pe"": 3.2, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""محصولات غذايي و آشاميدني به جز قند و شكر"", ""pe_ratio"": 0.49, ""raw_score"": 5.0, ""trend_20d"": ""down"", ""rule_50_30"": ""رد"", ""final_score"": 5.0, ""score_macro"": 10.0, ""volume_spike"": 1.58, ""current_price"": 1537.0, ""liquidity_pct"": 3496169284.466667, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 93, ""score_feedstock"": 0.0, ""score_liquidity"": 5.0, ""score_technical"": 0.0, ""score_valuation"": 20.0, ""stop_loss_price"": 1429.0, ""nima_free_spread"": 6.523, ""percentile_score"": 82.0, ""price_change_pct"": -1.98, ""rank_in_industry"": 11, ""score_farabourse"": 0.0, ""score_fundamental"": 7.5, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,7.5,5.0,7.5,0.0,5.0,10.0,0.0,0.0,0.0,0.0,5.0,20.0,20.0,1405-05-18,1268.0,غمارگ,2026-09-08,1.31
غمایه,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غمایه2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غمایه3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غمهرا,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,4.8,2026-08-09 15:06:44.146146,2026-08-09,289,0.0,0.0,0.0,0,6.523,,,0.0,81.8,,0,12,94,4.75,"{""atr_14"": 209.0, ""symbol"": ""غمهرا"", ""live_pe"": 0.7, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""محصولات غذايي و آشاميدني به جز قند و شكر"", ""pe_ratio"": 0.11, ""raw_score"": 5.0, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 5.0, ""score_macro"": 10.0, ""volume_spike"": 0.32, ""current_price"": 7200.0, ""liquidity_pct"": 197576851.366667, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 94, ""score_feedstock"": 0.0, ""score_liquidity"": 5.0, ""score_technical"": 0.0, ""score_valuation"": 20.0, ""stop_loss_price"": 6696.0, ""nima_free_spread"": 6.523, ""percentile_score"": 81.8, ""price_change_pct"": 0.1, ""rank_in_industry"": 12, ""score_farabourse"": 0.0, ""score_fundamental"": 7.5, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,7.5,0.0,7.5,0.0,5.0,10.0,0.0,0.0,0.0,0.0,5.0,20.0,20.0,1405-05-18,0.0,غمهرا,2026-09-08,0.0
غمهرا3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غمینو,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غمینو3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غناب,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,4.8,2026-08-09 15:06:44.146146,2026-08-09,290,0.0,0.0,0.0,0,6.523,,,0.0,67.1,,0,15,169,4.75,"{""atr_14"": 1000.0, ""symbol"": ""غناب"", ""live_pe"": 6.1, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""محصولات غذايي و آشاميدني به جز قند و شكر"", ""pe_ratio"": 0.94, ""raw_score"": 3.95, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 4.0, ""score_macro"": 0.0, ""volume_spike"": 0.0, ""current_price"": 1000.0, ""liquidity_pct"": 0.0, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 169, ""score_feedstock"": 0.0, ""score_liquidity"": 0.0, ""score_technical"": 0.0, ""score_valuation"": 20.0, ""stop_loss_price"": -1000.0, ""nima_free_spread"": 6.523, ""percentile_score"": 67.1, ""price_change_pct"": 0.0, ""rank_in_industry"": 15, ""score_farabourse"": 0.0, ""score_fundamental"": 7.5, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,7.5,0.0,7.5,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,20.0,20.0,1405-05-18,0.0,غناب,2026-09-08,0.0
غنوش,0.0,2026-08-09 18:36:44.149365,17730.0,رد_نمره,,,,3.5,2026-08-09 15:06:44.146146,2026-08-09,291,0.0,194628729480.0,9.1,0,6.523,,,1.4,81.6,,8058,13,95,3.55,"{""atr_14"": 18.0, ""symbol"": ""غنوش"", ""live_pe"": 2.9, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""محصولات غذايي و آشاميدني به جز قند و شكر"", ""pe_ratio"": 0.45, ""raw_score"": 5.0, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 5.0, ""score_macro"": 10.0, ""volume_spike"": 0.44, ""current_price"": 5680.0, ""liquidity_pct"": 7654384.0, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 95, ""score_feedstock"": 0.0, ""score_liquidity"": 5.0, ""score_technical"": 0.0, ""score_valuation"": 20.0, ""stop_loss_price"": 5282.0, ""nima_free_spread"": 6.523, ""percentile_score"": 81.6, ""price_change_pct"": -0.14, ""rank_in_industry"": 13, ""score_farabourse"": 0.0, ""score_fundamental"": 7.5, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,7.5,5.0,7.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,20.0,1405-05-18,16489.0,غنوش,2026-09-08,1.02
غنوش2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غنوش3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غنیلی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غویتا,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غویتا3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غيوان,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,2.6,2026-08-09 15:06:44.146146,2026-08-09,292,0.0,0.0,0.0,0,6.523,,,0.0,37.3,,0,24,321,2.6,"{""atr_14"": 0.0, ""symbol"": ""غيوان"", ""live_pe"": 0.0, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""محصولات غذايي و آشاميدني به جز قند و شكر"", ""pe_ratio"": 0.0, ""raw_score"": 2.6, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 2.6, ""score_macro"": 0.0, ""volume_spike"": 0.0, ""current_price"": 0.0, ""liquidity_pct"": 0.0, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 321, ""score_feedstock"": 0.0, ""score_liquidity"": 0.0, ""score_technical"": 0.0, ""score_valuation"": 20.0, ""stop_loss_price"": 0, ""nima_free_spread"": 6.523, ""percentile_score"": 37.3, ""price_change_pct"": 0.0, ""rank_in_industry"": 24, ""score_farabourse"": 0.0, ""score_fundamental"": 0.0, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,20.0,20.0,1405-05-18,0.0,غيوان,2026-09-08,0.0
غپآذر,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غپآذر3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غپاذر,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غپاک,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,2.6,2026-08-09 15:06:44.146146,2026-08-09,273,0.0,0.0,0.0,0,6.523,,,0.0,38.4,,0,18,315,2.6,"{""atr_14"": 0.0, ""symbol"": ""غپاك"", ""live_pe"": 0.0, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""محصولات غذايي و آشاميدني به جز قند و شكر"", ""pe_ratio"": 0.0, ""raw_score"": 2.6, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 2.6, ""score_macro"": 0.0, ""volume_spike"": 0.0, ""current_price"": 0.0, ""liquidity_pct"": 0.0, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 315, ""score_feedstock"": 0.0, ""score_liquidity"": 0.0, ""score_technical"": 0.0, ""score_valuation"": 20.0, ""stop_loss_price"": 0, ""nima_free_spread"": 6.523, ""percentile_score"": 38.4, ""price_change_pct"": 0.0, ""rank_in_industry"": 18, ""score_farabourse"": 0.0, ""score_fundamental"": 0.0, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,20.0,20.0,1405-05-18,0.0,غپاك,2026-09-08,0.0
غپاک3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غپونه,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غپونه3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غپینو,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,2.6,2026-08-09 15:06:44.146146,2026-08-09,274,0.0,0.0,0.0,0,6.523,,,0.0,38.2,,0,19,316,2.6,"{""atr_14"": 0.0, ""symbol"": ""غپينو"", ""live_pe"": 0.0, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""محصولات غذايي و آشاميدني به جز قند و شكر"", ""pe_ratio"": 0.0, ""raw_score"": 2.6, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 2.6, ""score_macro"": 0.0, ""volume_spike"": 0.0, ""current_price"": 0.0, ""liquidity_pct"": 0.0, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 316, ""score_feedstock"": 0.0, ""score_liquidity"": 0.0, ""score_technical"": 0.0, ""score_valuation"": 20.0, ""stop_loss_price"": 0, ""nima_free_spread"": 6.523, ""percentile_score"": 38.2, ""price_change_pct"": 0.0, ""rank_in_industry"": 19, ""score_farabourse"": 0.0, ""score_fundamental"": 0.0, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,20.0,20.0,1405-05-18,0.0,غپينو,2026-09-08,0.0
غپینو3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غپیچک,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غچین,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,2.6,2026-08-09 15:06:44.146146,2026-08-09,275,0.0,0.0,0.0,0,6.523,,,0.0,38.0,,0,20,317,2.6,"{""atr_14"": 0.0, ""symbol"": ""غچين"", ""live_pe"": 0.0, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""محصولات غذايي و آشاميدني به جز قند و شكر"", ""pe_ratio"": 0.0, ""raw_score"": 2.6, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 2.6, ""score_macro"": 0.0, ""volume_spike"": 0.0, ""current_price"": 0.0, ""liquidity_pct"": 0.0, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 317, ""score_feedstock"": 0.0, ""score_liquidity"": 0.0, ""score_technical"": 0.0, ""score_valuation"": 20.0, ""stop_loss_price"": 0, ""nima_free_spread"": 6.523, ""percentile_score"": 38.0, ""price_change_pct"": 0.0, ""rank_in_industry"": 20, ""score_farabourse"": 0.0, ""score_fundamental"": 0.0, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,20.0,20.0,1405-05-18,0.0,غچين,2026-09-08,0.0
غچین3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غکورش,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,2.6,2026-08-09 15:06:44.146146,2026-08-09,285,0.0,0.0,0.0,0,6.523,,,0.0,37.6,,0,22,319,2.6,"{""atr_14"": 0.0, ""symbol"": ""غكورش"", ""live_pe"": 0.0, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""محصولات غذايي و آشاميدني به جز قند و شكر"", ""pe_ratio"": 0.0, ""raw_score"": 2.6, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 2.6, ""score_macro"": 0.0, ""volume_spike"": 0.0, ""current_price"": 0.0, ""liquidity_pct"": 0.0, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 319, ""score_feedstock"": 0.0, ""score_liquidity"": 0.0, ""score_technical"": 0.0, ""score_valuation"": 20.0, ""stop_loss_price"": 0, ""nima_free_spread"": 6.523, ""percentile_score"": 37.6, ""price_change_pct"": 0.0, ""rank_in_industry"": 22, ""score_farabourse"": 0.0, ""score_fundamental"": 0.0, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,20.0,20.0,1405-05-18,0.0,غكورش,2026-09-08,0.0
غکورش2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غکورش3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غگرجی,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,2.6,2026-08-09 15:06:44.146146,2026-08-09,286,0.0,0.0,0.0,0,6.523,,,0.0,37.5,,0,23,320,2.6,"{""atr_14"": 0.0, ""symbol"": ""غگرجي"", ""live_pe"": 0.0, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""محصولات غذايي و آشاميدني به جز قند و شكر"", ""pe_ratio"": 0.0, ""raw_score"": 2.6, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 2.6, ""score_macro"": 0.0, ""volume_spike"": 0.0, ""current_price"": 0.0, ""liquidity_pct"": 0.0, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 320, ""score_feedstock"": 0.0, ""score_liquidity"": 0.0, ""score_technical"": 0.0, ""score_valuation"": 20.0, ""stop_loss_price"": 0, ""nima_free_spread"": 6.523, ""percentile_score"": 37.5, ""price_change_pct"": 0.0, ""rank_in_industry"": 23, ""score_farabourse"": 0.0, ""score_fundamental"": 0.0, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,20.0,20.0,1405-05-18,0.0,غگرجي,2026-09-08,0.0
غگرجی3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غگز,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غگل,0.0,2026-08-09 18:36:44.149365,6890.0,رد_نمره,,,,5.7,2026-08-09 15:06:44.146146,2026-08-09,287,0.0,139481842369.33334,2.4,0,6.523,,,0.38,92.2,,20746,4,41,5.65,"{""atr_14"": 124.0, ""symbol"": ""غگل"", ""live_pe"": 4.5, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""محصولات غذايي و آشاميدني به جز قند و شكر"", ""pe_ratio"": 0.7, ""raw_score"": 5.4, ""trend_20d"": ""down"", ""rule_50_30"": ""رد"", ""final_score"": 5.4, ""score_macro"": 0.0, ""volume_spike"": 3.56, ""current_price"": 12803.0, ""liquidity_pct"": 53373687.533333, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 41, ""score_feedstock"": 0.0, ""score_liquidity"": 5.0, ""score_technical"": 15.0, ""score_valuation"": 20.0, ""stop_loss_price"": 11907.0, ""nima_free_spread"": 6.523, ""percentile_score"": 92.2, ""price_change_pct"": -4.67, ""rank_in_industry"": 4, ""score_farabourse"": 0.0, ""score_fundamental"": 7.5, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,7.5,5.0,7.5,0.0,5.0,10.0,15.0,0.0,0.0,0.0,5.4,20.0,20.0,1405-05-18,6408.0,غگل,2026-09-08,0.63
غگل3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غگلستا,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غگلستا3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غگلپا,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غگلپا2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غگلپا3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غگیلا,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غگیلا3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
غیرصنعتی وخدمات پتروشیمی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
فاخر,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
فاخر2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
فاخر4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
فاذر,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,4.8,2026-08-09 15:06:44.146146,2026-08-09,293,0.0,0.0,0.0,0,6.523,,,0.0,6.5,,0,10,478,4.75,"{""atr_14"": 371.0, ""symbol"": ""فاذر"", ""live_pe"": 15.4, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""ساخت محصولات فلزي"", ""pe_ratio"": 2.37, ""raw_score"": 1.6, ""trend_20d"": ""down"", ""rule_50_30"": ""رد"", ""final_score"": 1.6, ""score_macro"": 0.0, ""volume_spike"": 0.01, ""current_price"": 3702.0, ""liquidity_pct"": 658651554.466667, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 478, ""score_feedstock"": 0.0, ""score_liquidity"": 5.0, ""score_technical"": 0.0, ""score_valuation"": 0.0, ""stop_loss_price"": 2959.0, ""nima_free_spread"": 6.523, ""percentile_score"": 6.5, ""price_change_pct"": 0.05, ""rank_in_industry"": 10, ""score_farabourse"": 0.0, ""score_fundamental"": 7.5, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,7.5,0.0,7.5,0.0,5.0,10.0,0.0,0.0,0.0,0.0,1.6,20.0,0.0,1405-05-18,0.0,فاذر,2026-09-08,0.0
فاذر3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
فارابی بازار,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
فارابی ثابت,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
فارابی سهام,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
فاراک,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,2.6,2026-08-09 15:06:44.146146,2026-08-09,294,0.0,0.0,0.0,0,6.523,,,0.0,37.1,,0,5,322,2.6,"{""atr_14"": 0.0, ""symbol"": ""فاراك"", ""live_pe"": 0.0, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""ساخت محصولات فلزي"", ""pe_ratio"": 0.0, ""raw_score"": 2.6, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 2.6, ""score_macro"": 0.0, ""volume_spike"": 0.0, ""current_price"": 0.0, ""liquidity_pct"": 0.0, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 322, ""score_feedstock"": 0.0, ""score_liquidity"": 0.0, ""score_technical"": 0.0, ""score_valuation"": 20.0, ""stop_loss_price"": 0, ""nima_free_spread"": 6.523, ""percentile_score"": 37.1, ""price_change_pct"": 0.0, ""rank_in_industry"": 5, ""score_farabourse"": 0.0, ""score_fundamental"": 0.0, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,20.0,20.0,1405-05-18,0.0,فاراك,2026-09-08,0.0
فاراک3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
فارس,0.0,2026-08-09 18:36:44.149365,12780.0,رد_نمره,,,,5.7,2026-08-09 15:06:44.146146,2026-08-09,295,0.0,5071411749952.0,1.7,0,6.523,,,0.26,95.1,,11173,1,26,5.65,"{""atr_14"": 8158.0, ""symbol"": ""فارس"", ""live_pe"": 1.1, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""محصولات شيميايي"", ""pe_ratio"": 0.17, ""raw_score"": 5.65, ""trend_20d"": ""down"", ""rule_50_30"": ""رد"", ""final_score"": 5.7, ""score_macro"": 10.0, ""volume_spike"": 1.7, ""current_price"": 8603.0, ""liquidity_pct"": 79550096533.0, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 26, ""score_feedstock"": 0.0, ""score_liquidity"": 5.0, ""score_technical"": 0.0, ""score_valuation"": 20.0, ""stop_loss_price"": -7713.0, ""nima_free_spread"": 6.523, ""percentile_score"": 95.1, ""price_change_pct"": -3.96, ""rank_in_industry"": 1, ""score_farabourse"": 0.0, ""score_fundamental"": 7.5, ""score_gov_support"": 5.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,7.5,5.0,7.5,0.0,5.0,10.0,0.0,0.0,5.0,0.0,5.7,20.0,20.0,1405-05-18,11885.0,فارس,2026-09-08,0.53
فارس2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
فارس3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
فارما کیان,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
فارما کیان2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
فارماشیمی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
فارمانی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
فاسمين,0.0,2026-08-09 18:36:44.149365,0.0,رد_نمره,,,,2.6,2026-08-09 15:06:44.146146,2026-08-09,296,0.0,0.0,0.0,0,6.523,,,0.0,36.9,,0,17,323,2.6,"{""atr_14"": 0.0, ""symbol"": ""فاسمين"", ""live_pe"": 0.0, ""risk_ok"": true, ""decision"": ""رد_نمره"", ""industry"": ""فلزات اساسي"", ""pe_ratio"": 0.0, ""raw_score"": 2.6, ""trend_20d"": ""flat"", ""rule_50_30"": ""رد"", ""final_score"": 2.6, ""score_macro"": 0.0, ""volume_spike"": 0.0, ""current_price"": 0.0, ""liquidity_pct"": 0.0, ""position_size"": 0, ""adjusted_score"": 0.0, ""rank_in_market"": 323, ""score_feedstock"": 0.0, ""score_liquidity"": 0.0, ""score_technical"": 0.0, ""score_valuation"": 20.0, ""stop_loss_price"": 0, ""nima_free_spread"": 6.523, ""percentile_score"": 36.9, ""price_change_pct"": 0.0, ""rank_in_industry"": 17, ""score_farabourse"": 0.0, ""score_fundamental"": 0.0, ""score_gov_support"": 0.0, ""institutional_ratio"": 0.0, ""score_institutional"": 0.0, ""negative_filters_count"": 0}",True,رد,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,20.0,20.0,1405-05-18,0.0,فاسمين,2026-09-08,0.0
فافزا,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
فافق,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
فافق2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
